version,file,input_file,output_file,stripped_file,sections_stripped,tokens_stripped,tokens_remaining,reduction_pct,stripped_headers,new_bp_candidates,largest_strip_tokens,largest_strip_header,smallest_strip_tokens,smallest_strip_header,strip_type_counts,status,processed_at
v010,202611_CSCE_489_501_60587_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_489_501_60587_v010.md"", ""202611_CSCE_489_501_60587_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_489_501_60587_v010.md"", ""202611_CSCE_489_501_60587_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_489_501_60587_v010_stripped.md"", ""202611_CSCE_489_501_60587_v010_stripped.md"")",17,2971,1452,67.2,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TECH_SUPPORT] Learning Resources | [TAMU_POLICY] College and Department Policies | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy | (Policy and Value Iteration) | Course Specific Attendance Policy | Course Specific Makeup Work Policy,500,Americans with Disabilities Act (ADA) Policy,5,Learning Resources,"TAMU_POLICY:13,DEPT_HEADER:2,TECH_SUPPORT:2",ok,2026-03-11T01:48:53.828518
v010,202611_CSCE_489_550_60109_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_489_550_60109_v010.md"", ""202611_CSCE_489_550_60109_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_489_550_60109_v010.md"", ""202611_CSCE_489_550_60109_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_489_550_60109_v010_stripped.md"", ""202611_CSCE_489_550_60109_v010_stripped.md"")",18,4766,5798,45.1,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Late Days Table | [INSTITUTIONAL] Respect for All | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [INSTITUTIONAL] Late Days Table | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse","Apply  and  adapt  human-computer interaction principles to  design, | Formulate  and  execute  evaluations of interactive | Grading Policy | Late Work Policy | Course Specific Late Work Policy | Course Specific Attendance Policy | Course Specific Makeup Work Policy",1224,Respect for All,5,College of Engineering,"TAMU_POLICY:12,INSTITUTIONAL:3,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:48:57.028553
v010,202611_CSCE_608_600_46648_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_608_600_46648_v010.md"", ""202611_CSCE_608_600_46648_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_608_600_46648_v010.md"", ""202611_CSCE_608_600_46648_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_608_600_46648_v010_stripped.md"", ""202611_CSCE_608_600_46648_v010_stripped.md"")",15,2957,1049,73.8,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy | Course Specific Attendance Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:49:03.835978
v010,202611_CSCE_611_600_50668_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_611_600_50668_v010.md"", ""202611_CSCE_611_600_50668_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_611_600_50668_v010.md"", ""202611_CSCE_611_600_50668_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_611_600_50668_v010_stripped.md"", ""202611_CSCE_611_600_50668_v010_stripped.md"")",15,2957,3583,45.2,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse","Grading Policy | total score as indicated by Canvas may be slightly off. | on Canvas. It is the student’s responsibility to make sure that the correct | assignment is submitted to the correct place. Also, Canvas submissions may | stored on Canvas is the intended one. | Late Work Policy | Course Specific Late Work Policy | Page Replacement Policies I | Page Replacement Policies II, Recursive Page Table | potential violation, and we will issue a report to the Aggie Honor System | Once an alleged violation has been reported, it is Aggie Honor Systems | Office policy to not allow the student to Q-drop the course until the student is | Course Specific Attendance Policy | Mandatory Interviews:  If a student has to schedule a makeup exam | The university views class attendance and participation as an individual",500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:49:08.594799
v010,202611_CSCE_611_700_50746_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_611_700_50746_v010.md"", ""202611_CSCE_611_700_50746_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_611_700_50746_v010.md"", ""202611_CSCE_611_700_50746_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_611_700_50746_v010_stripped.md"", ""202611_CSCE_611_700_50746_v010_stripped.md"")",15,2957,3670,44.6,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse","Grading Policy | total score as indicated by Canvas may be slightly off. | on Canvas. It is the student’s responsibility to make sure that the correct | assignment is submitted to the correct place. Also, Canvas submissions may | stored on Canvas is the intended one. | Late Work Policy | Course Specific Late Work Policy | Page Replacement Policies I | Page Replacement Policies II, Recursive Page Table | potential violation, and we will issue a report to the Aggie Honor System | Once an alleged violation has been reported, it is Aggie Honor Systems | Office policy to not allow the student to Q-drop the course until the student is | Course Specific Attendance Policy | Attendance:  For  online sections , the class work for this course will be | Mandatory Interviews:  If a student has to schedule a makeup exam | The university views class attendance and participation as an individual",500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:49:13.525982
v010,202611_CSCE_612_600_42640_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_612_600_42640_v010.md"", ""202611_CSCE_612_600_42640_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_612_600_42640_v010.md"", ""202611_CSCE_612_600_42640_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_612_600_42640_v010_stripped.md"", ""202611_CSCE_612_600_42640_v010_stripped.md"")",15,2818,1719,62.1,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse","Grading Policy | Late Work Policy | Course Specific Late Work Policy | online, AI tools). The only exceptions to this policy are: sample code provided",500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:49:20.749962
v010,202611_CSCE_614_600_42743_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_614_600_42743_v010.md"", ""202611_CSCE_614_600_42743_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_614_600_42743_v010.md"", ""202611_CSCE_614_600_42743_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_614_600_42743_v010_stripped.md"", ""202611_CSCE_614_600_42743_v010_stripped.md"")",15,2957,2137,58.0,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse","Grading Policy | makeup exam time. Documentation will be required for any make-up exams, | accommodations will be made. | Assignments will be released on the canvas. The correct approach is to start | electronically, by the due date, through Canvas (unless otherwise specified). | policy. Note that email submissions will not be accepted (they will be ignored | without notice). You have to follow the submission and media policies and | Re-grading Policy: A student can request re-grading of assignments and | honored. | Late Work Policy | Course Specific Late Work Policy",500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:49:27.784333
v010,202611_CSCE_624_600_58435_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_624_600_58435_v010.md"", ""202611_CSCE_624_600_58435_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_624_600_58435_v010.md"", ""202611_CSCE_624_600_58435_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_624_600_58435_v010_stripped.md"", ""202611_CSCE_624_600_58435_v010_stripped.md"")",15,2957,1773,62.5,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy | Course Specific Attendance Policy | Course Specific Makeup Work Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1",ok,2026-03-11T01:49:32.818908
v010,202611_CSCE_629_600_54978_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_629_600_54978_v010.md"", ""202611_CSCE_629_600_54978_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_629_600_54978_v010.md"", ""202611_CSCE_629_600_54978_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_629_600_54978_v010_stripped.md"", ""202611_CSCE_629_600_54978_v010_stripped.md"")",16,3176,1114,74.0,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse | [BODY_BOILERPLATE] Regrading Policy",Grading Policy | Late Work Policy | Course Specific Late Work Policy | Course Specific Attendance Policy,500,Americans with Disabilities Act (ADA) Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1,BODY_BOILERPLATE:1",ok,2026-03-11T01:49:39.034479
v010,202611_CSCE_629_700_54783_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_629_700_54783_v010.md"", ""202611_CSCE_629_700_54783_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_629_700_54783_v010.md"", ""202611_CSCE_629_700_54783_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_629_700_54783_v010_stripped.md"", ""202611_CSCE_629_700_54783_v010_stripped.md"")",16,3648,1009,78.3,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [TECH_SUPPORT] Technology Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse | [BODY_BOILERPLATE] Regrading Policy",Grading Policy | Late Work Policy | Course Specific Late Work Policy,691,Regrading Policy,5,College of Engineering,"TAMU_POLICY:12,DEPT_HEADER:2,TECH_SUPPORT:1,BODY_BOILERPLATE:1",ok,2026-03-11T01:49:44.225964
v010,202611_CSCE_632_600_54784_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_632_600_54784_v010.md"", ""202611_CSCE_632_600_54784_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_632_600_54784_v010.md"", ""202611_CSCE_632_600_54784_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_632_600_54784_v010_stripped.md"", ""202611_CSCE_632_600_54784_v010_stripped.md"")",22,4444,4387,50.3,"[DEPT_HEADER] College of Engineering | [DEPT_HEADER] Computer Science and Engineering | [INSTITUTIONAL] Late Days Table | [INSTITUTIONAL] Respect for All | [TECH_SUPPORT] Technology Support | [TECH_SUPPORT] Technology Services (IT) - Main Campus | [TECH_SUPPORT] Canvas LMS Technical Support | [TECH_SUPPORT] Gradescope Technical Support | [TECH_SUPPORT] Perusall Technical Support | [TECH_SUPPORT] Peerceptiv Technical Support | [TAMU_POLICY] University Policies | [TAMU_POLICY] Academic Integrity Statement and Policy | [TAMU_POLICY] University Attendance Policy | [TAMU_POLICY] Makeup Work Policy | [TAMU_POLICY] Notice of Nondiscrimination | [TAMU_POLICY] Civil Rights, Free Speech, and Title IX Policies | [TAMU_POLICY] Americans with Disabilities Act (ADA) Policy | [TAMU_POLICY] Pregnancy Accommodations | [TAMU_POLICY] Statement on Mental Health and Wellness | [TAMU_POLICY] Statement on the Family Educational Rights and | [TAMU_POLICY] Privacy Act (FERPA) | [TAMU_POLICY] Free Speech and Civil Discourse",Grading Policy | Late Work Policy | Course Specific Late Work Policy | Course Specific Attendance Policy | Course Specific Makeup Work Policy,1224,Respect for All,4,Technology Support,"TAMU_POLICY:12,TECH_SUPPORT:6,DEPT_HEADER:2,INSTITUTIONAL:2",ok,2026-03-11T01:49:48.247425
